Category:	0	1	2	3	4	5	6	7	8	9
Category:0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	
Category:1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Category:2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Category:3	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.36	0.36	
Category:4	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.43	
Category:5	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.21	0.17	0.29	
Category:6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.41	0.41	
Category:7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.56	
Category:8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
Category:9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	

rule:	0	1	2	3	4	5	6	7	8	9
rule:0	0	0	0	0	0	0	0	0	0	0	
rule:1	0	0	0	0	0	0	0	0	0	0	
rule:2	0	0	0	0	0	0	0	0	0	0	
rule:3	0	0	0	0	0	0	1	0	0	0	
rule:4	0	0	0	0	0	0	0	0	0	0	
rule:5	0	0	0	0	0	0	0	0	0	0	
rule:6	0	0	0	0	0	0	0	0	0	0	
rule:7	0	0	0	0	0	0	0	0	0	0	
rule:8	0	0	0	0	0	0	0	0	0	0	
rule:9	0	0	0	0	0	0	0	0	0	0	
Category:	0	1	2	3	4	5	6	7	8	9
Category:0	0.0	0.0	0.0	1.0E-4	0.0	0.5	0.5001	0.0	0.0	0.0	
Category:1	0.0	0.0	0.0	1.0E-4	0.0	0.0	1.0E-4	0.0	0.0	0.0	
Category:2	0.0	0.0	0.0	1.0E-4	0.0	0.0	1.0E-4	0.0	0.0	0.0	
Category:3	0.0	0.0	0.0	1.0E-4	0.0	0.29	1.0E-4	0.0	0.36	0.36	
Category:4	0.0	0.0	0.0	1.0E-4	0.0	0.0	0.5700999999999999	0.0	0.0	0.43	
Category:5	0.0	0.0	0.0	1.0E-4	0.0	0.0	0.3301	0.21	0.17	0.29	
Category:6	0.0	0.0	0.0	1.0E-4	0.0	0.0	1.0E-4	0.18	0.41	0.41	
Category:7	0.0	0.0	0.0	1.0E-4	0.0	0.0	1.0E-4	0.0	0.44	0.56	
Category:8	0.0	0.0	0.0	1.0E-4	0.0	0.0	1.0E-4	0.0	0.0	1.0	
Category:9	0.0	0.0	0.0	1.0E-4	0.0	0.0	1.0E-4	0.0	0.0	0.0	

popularity:
0.04727227070123674	0.00565007219536694	4.3945005963965094E-4	0.4189842425764329	0.02366752464059263	0.07301148848013057	0.07646431037729927	0.03157762571410635	0.16862326574172892	0.15430974951346602	
user_preference:
0.06200317965023847	0.00794912559618442	0.00794912559618442	0.2178060413354531	0.04292527821939587	0.1891891891891892	0.12400635930047695	0.05246422893481717	0.1383147853736089	0.1573926868044515	
preference:
0.10342365733286271	0.012899780299286918	0.008334176517536835	0.5849245912077428	0.06366302069794744	0.25316264940816924	0.19100521961579742	0.08013288799771225	0.286064324623979	0.2926005674736286	
SUM:1.8762108751746633

Checked_Path : 1 -> 0 -> 3 -> 3 -> 3 -> 6 -> 7	 Probility: 1.0342365733286274E-17
Checked_Path : 1 -> 6 -> 8 -> 9 -> 3 -> 3 -> 7	 Probility: 7.831214004247695E-10
Checked_Path : 1 -> 6 -> 8 -> 9 -> 3 -> 5 -> 7	 Probility: 2.2710520612318314E-6
Checked_Path : 1 -> 6 -> 8 -> 9 -> 3 -> 6 -> 7	 Probility: 7.831214004247695E-10
Checked_Path : 1 -> 6 -> 8 -> 9 -> 3 -> 8 -> 7	 Probility: 2.81923704152917E-6
Checked_Path : 1 -> 6 -> 8 -> 9 -> 3 -> 9 -> 7	 Probility: 2.81923704152917E-6
Checked_Path : 1 -> 6 -> 9 -> 3 -> 3 -> 3 -> 7	 Probility: 7.831214004247694E-14
Checked_Path : 1 -> 6 -> 9 -> 3 -> 3 -> 5 -> 7	 Probility: 2.2710520612318313E-10
Checked_Path : 1 -> 6 -> 9 -> 3 -> 3 -> 6 -> 7	 Probility: 7.831214004247694E-14
Checked_Path : 1 -> 6 -> 9 -> 3 -> 3 -> 8 -> 7	 Probility: 2.81923704152917E-10
Checked_Path : 1 -> 6 -> 9 -> 3 -> 3 -> 9 -> 7	 Probility: 2.81923704152917E-10
Checked_Path : 1 -> 6 -> 9 -> 3 -> 5 -> 3 -> 7	 Probility: 2.2710520612318316E-10
Checked_Path : 1 -> 6 -> 9 -> 3 -> 5 -> 6 -> 7	 Probility: 7.496742854126275E-7
Checked_Path : 1 -> 6 -> 9 -> 3 -> 5 -> 7 -> 7	 Probility: 4.769209328586846E-7
Checked_Path : 1 -> 6 -> 9 -> 3 -> 5 -> 8 -> 7	 Probility: 3.8607885040941135E-7
Checked_Path : 1 -> 6 -> 9 -> 3 -> 5 -> 9 -> 7	 Probility: 6.58605097757231E-7
Checked_Path : 1 -> 6 -> 9 -> 3 -> 6 -> 6 -> 7	 Probility: 7.831214004247694E-14
Checked_Path : 1 -> 6 -> 9 -> 3 -> 6 -> 7 -> 7	 Probility: 1.409618520764585E-10
Checked_Path : 1 -> 6 -> 9 -> 3 -> 6 -> 8 -> 7	 Probility: 3.2107977417415546E-10
Checked_Path : 1 -> 6 -> 9 -> 3 -> 6 -> 9 -> 7	 Probility: 3.2107977417415546E-10
Checked_Path : 1 -> 6 -> 9 -> 3 -> 8 -> 3 -> 7	 Probility: 2.81923704152917E-10
Checked_Path : 1 -> 6 -> 9 -> 3 -> 8 -> 6 -> 7	 Probility: 2.81923704152917E-10
Checked_Path : 1 -> 6 -> 9 -> 3 -> 8 -> 9 -> 7	 Probility: 2.81923704152917E-6
Checked_Path : 1 -> 6 -> 9 -> 3 -> 9 -> 3 -> 7	 Probility: 2.81923704152917E-10
Checked_Path : 1 -> 6 -> 9 -> 3 -> 9 -> 6 -> 7	 Probility: 2.81923704152917E-10
Checked_Path : 1 -> 6 -> 9 -> 6 -> 7 -> 3 -> 7	 Probility: 1.409618520764585E-10
Checked_Path : 1 -> 6 -> 9 -> 6 -> 8 -> 3 -> 7	 Probility: 3.2107977417415546E-10
Checked_Path : 1 -> 6 -> 9 -> 6 -> 9 -> 3 -> 7	 Probility: 3.2107977417415546E-10
Checked_Path : 1 -> 7 -> 3 -> 3 -> 3 -> 6 -> 7	 Probility: 8.013288799771226E-18
Checked_Path : 1 -> 7 -> 3 -> 3 -> 5 -> 6 -> 7	 Probility: 7.671041235132995E-11
Checked_Path : 1 -> 7 -> 3 -> 3 -> 6 -> 6 -> 7	 Probility: 8.013288799771226E-18
Checked_Path : 1 -> 7 -> 3 -> 3 -> 6 -> 7 -> 7	 Probility: 1.4423919839588206E-14
Checked_Path : 1 -> 7 -> 3 -> 3 -> 6 -> 8 -> 7	 Probility: 3.2854484079062026E-14
Checked_Path : 1 -> 7 -> 3 -> 3 -> 6 -> 9 -> 7	 Probility: 3.2854484079062026E-14
Checked_Path : 1 -> 7 -> 3 -> 3 -> 8 -> 6 -> 7	 Probility: 2.884783967917641E-14
Checked_Path : 1 -> 7 -> 3 -> 3 -> 9 -> 6 -> 7	 Probility: 2.884783967917641E-14
Checked_Path : 1 -> 7 -> 3 -> 5 -> 3 -> 6 -> 7	 Probility: 2.3238537519336554E-14
Checked_Path : 1 -> 7 -> 3 -> 5 -> 6 -> 6 -> 7	 Probility: 7.671041235132996E-11
Checked_Path : 1 -> 7 -> 3 -> 5 -> 6 -> 7 -> 7	 Probility: 1.380787422323939E-7
Checked_Path : 1 -> 7 -> 3 -> 5 -> 6 -> 8 -> 7	 Probility: 3.1451269064045283E-7
Checked_Path : 1 -> 7 -> 3 -> 5 -> 6 -> 9 -> 7	 Probility: 3.1451269064045283E-7
Checked_Path : 1 -> 7 -> 3 -> 5 -> 7 -> 6 -> 7	 Probility: 4.880092879060676E-11
Checked_Path : 1 -> 7 -> 3 -> 5 -> 8 -> 6 -> 7	 Probility: 3.950551378287214E-11
Checked_Path : 1 -> 7 -> 3 -> 5 -> 9 -> 6 -> 7	 Probility: 6.7391758806076E-11
Checked_Path : 1 -> 7 -> 3 -> 6 -> 6 -> 6 -> 7	 Probility: 8.013288799771226E-18
Checked_Path : 1 -> 7 -> 3 -> 6 -> 6 -> 7 -> 7	 Probility: 1.4423919839588206E-14
Checked_Path : 1 -> 7 -> 3 -> 6 -> 6 -> 8 -> 7	 Probility: 3.2854484079062026E-14
Checked_Path : 1 -> 7 -> 3 -> 6 -> 6 -> 9 -> 7	 Probility: 3.2854484079062026E-14
Checked_Path : 1 -> 7 -> 3 -> 6 -> 7 -> 3 -> 7	 Probility: 1.4423919839588206E-14
Checked_Path : 1 -> 7 -> 3 -> 6 -> 7 -> 6 -> 7	 Probility: 1.4423919839588206E-14
Checked_Path : 1 -> 7 -> 3 -> 6 -> 7 -> 8 -> 7	 Probility: 6.346524729418811E-11
Checked_Path : 1 -> 7 -> 3 -> 6 -> 7 -> 9 -> 7	 Probility: 8.077395110169396E-11
Checked_Path : 1 -> 7 -> 3 -> 6 -> 8 -> 3 -> 7	 Probility: 3.285448407906202E-14
Checked_Path : 1 -> 7 -> 3 -> 6 -> 8 -> 6 -> 7	 Probility: 3.285448407906202E-14
Checked_Path : 1 -> 7 -> 3 -> 6 -> 8 -> 9 -> 7	 Probility: 3.285448407906202E-10
Checked_Path : 1 -> 7 -> 3 -> 6 -> 9 -> 3 -> 7	 Probility: 3.285448407906202E-14
Checked_Path : 1 -> 7 -> 3 -> 6 -> 9 -> 6 -> 7	 Probility: 3.285448407906202E-14
Checked_Path : 1 -> 7 -> 3 -> 8 -> 3 -> 6 -> 7	 Probility: 2.884783967917641E-14
Checked_Path : 1 -> 7 -> 3 -> 8 -> 6 -> 6 -> 7	 Probility: 2.884783967917641E-14
Checked_Path : 1 -> 7 -> 3 -> 8 -> 6 -> 7 -> 7	 Probility: 5.1926111422517536E-11
Checked_Path : 1 -> 7 -> 3 -> 8 -> 6 -> 8 -> 7	 Probility: 1.1827614268462328E-10
Checked_Path : 1 -> 7 -> 3 -> 8 -> 6 -> 9 -> 7	 Probility: 1.1827614268462328E-10
Checked_Path : 1 -> 7 -> 3 -> 8 -> 9 -> 6 -> 7	 Probility: 2.884783967917641E-10
Checked_Path : 1 -> 7 -> 3 -> 9 -> 3 -> 6 -> 7	 Probility: 2.884783967917641E-14
Checked_Path : 1 -> 7 -> 3 -> 9 -> 6 -> 6 -> 7	 Probility: 2.884783967917641E-14
Checked_Path : 1 -> 7 -> 3 -> 9 -> 6 -> 7 -> 7	 Probility: 5.1926111422517536E-11
Checked_Path : 1 -> 7 -> 3 -> 9 -> 6 -> 8 -> 7	 Probility: 1.1827614268462328E-10
Checked_Path : 1 -> 7 -> 3 -> 9 -> 6 -> 9 -> 7	 Probility: 1.1827614268462328E-10
Checked_Path : 1 -> 7 -> 6 -> 6 -> 7 -> 3 -> 7	 Probility: 1.4423919839588206E-14
Checked_Path : 1 -> 7 -> 6 -> 6 -> 8 -> 3 -> 7	 Probility: 3.285448407906202E-14
Checked_Path : 1 -> 7 -> 6 -> 6 -> 9 -> 3 -> 7	 Probility: 3.285448407906202E-14
Checked_Path : 1 -> 7 -> 6 -> 7 -> 3 -> 3 -> 7	 Probility: 1.4423919839588206E-14
Checked_Path : 1 -> 7 -> 6 -> 7 -> 3 -> 5 -> 7	 Probility: 4.182936753480579E-11
Checked_Path : 1 -> 7 -> 6 -> 7 -> 3 -> 6 -> 7	 Probility: 1.4423919839588206E-14
Checked_Path : 1 -> 7 -> 6 -> 7 -> 3 -> 8 -> 7	 Probility: 5.1926111422517536E-11
Checked_Path : 1 -> 7 -> 6 -> 7 -> 3 -> 9 -> 7	 Probility: 5.1926111422517536E-11
Checked_Path : 1 -> 7 -> 6 -> 7 -> 8 -> 3 -> 7	 Probility: 6.346524729418811E-11
Checked_Path : 1 -> 7 -> 6 -> 7 -> 9 -> 3 -> 7	 Probility: 8.077395110169397E-11
Checked_Path : 1 -> 7 -> 6 -> 8 -> 3 -> 3 -> 7	 Probility: 3.285448407906202E-14
Checked_Path : 1 -> 7 -> 6 -> 8 -> 3 -> 5 -> 7	 Probility: 9.527800382927985E-11
Checked_Path : 1 -> 7 -> 6 -> 8 -> 3 -> 6 -> 7	 Probility: 3.285448407906202E-14
Checked_Path : 1 -> 7 -> 6 -> 8 -> 3 -> 8 -> 7	 Probility: 1.1827614268462326E-10
Checked_Path : 1 -> 7 -> 6 -> 8 -> 3 -> 9 -> 7	 Probility: 1.1827614268462326E-10
Checked_Path : 1 -> 7 -> 6 -> 8 -> 9 -> 3 -> 7	 Probility: 3.285448407906202E-10
Checked_Path : 1 -> 7 -> 6 -> 9 -> 3 -> 3 -> 7	 Probility: 3.285448407906202E-14
Checked_Path : 1 -> 7 -> 6 -> 9 -> 3 -> 5 -> 7	 Probility: 9.527800382927985E-11
Checked_Path : 1 -> 7 -> 6 -> 9 -> 3 -> 6 -> 7	 Probility: 3.285448407906202E-14
Checked_Path : 1 -> 7 -> 6 -> 9 -> 3 -> 8 -> 7	 Probility: 1.1827614268462326E-10
Checked_Path : 1 -> 7 -> 6 -> 9 -> 3 -> 9 -> 7	 Probility: 1.1827614268462326E-10
Checked_Path : 1 -> 7 -> 8 -> 3 -> 3 -> 6 -> 7	 Probility: 3.525847071899339E-14
Checked_Path : 1 -> 7 -> 8 -> 3 -> 5 -> 6 -> 7	 Probility: 3.375258143458518E-7
Checked_Path : 1 -> 7 -> 8 -> 3 -> 6 -> 6 -> 7	 Probility: 3.525847071899339E-14
Checked_Path : 1 -> 7 -> 8 -> 3 -> 6 -> 7 -> 7	 Probility: 6.34652472941881E-11
Checked_Path : 1 -> 7 -> 8 -> 3 -> 6 -> 8 -> 7	 Probility: 1.445597299478729E-10
Checked_Path : 1 -> 7 -> 8 -> 3 -> 6 -> 9 -> 7	 Probility: 1.445597299478729E-10
Checked_Path : 1 -> 7 -> 8 -> 3 -> 8 -> 6 -> 7	 Probility: 1.269304945883762E-10
Checked_Path : 1 -> 7 -> 8 -> 3 -> 9 -> 6 -> 7	 Probility: 1.269304945883762E-10
Checked_Path : 1 -> 7 -> 8 -> 6 -> 7 -> 3 -> 7	 Probility: 6.34652472941881E-11
Checked_Path : 1 -> 7 -> 8 -> 6 -> 8 -> 3 -> 7	 Probility: 1.445597299478729E-10
Checked_Path : 1 -> 7 -> 8 -> 6 -> 9 -> 3 -> 7	 Probility: 1.445597299478729E-10
Checked_Path : 1 -> 7 -> 8 -> 9 -> 3 -> 6 -> 7	 Probility: 3.525847071899339E-10
Checked_Path : 1 -> 7 -> 9 -> 3 -> 3 -> 6 -> 7	 Probility: 4.4874417278718867E-14
Checked_Path : 1 -> 7 -> 9 -> 3 -> 5 -> 6 -> 7	 Probility: 4.295783091674478E-7
Checked_Path : 1 -> 7 -> 9 -> 3 -> 6 -> 6 -> 7	 Probility: 4.4874417278718867E-14
Checked_Path : 1 -> 7 -> 9 -> 3 -> 6 -> 7 -> 7	 Probility: 8.077395110169396E-11
Checked_Path : 1 -> 7 -> 9 -> 3 -> 6 -> 8 -> 7	 Probility: 1.8398511084274733E-10
Checked_Path : 1 -> 7 -> 9 -> 3 -> 6 -> 9 -> 7	 Probility: 1.8398511084274733E-10
Checked_Path : 1 -> 7 -> 9 -> 3 -> 8 -> 6 -> 7	 Probility: 1.6154790220338794E-10
Checked_Path : 1 -> 7 -> 9 -> 3 -> 9 -> 6 -> 7	 Probility: 1.6154790220338794E-10
Checked_Path : 1 -> 7 -> 9 -> 6 -> 7 -> 3 -> 7	 Probility: 8.077395110169397E-11
Checked_Path : 1 -> 7 -> 9 -> 6 -> 8 -> 3 -> 7	 Probility: 1.8398511084274736E-10
Checked_Path : 1 -> 7 -> 9 -> 6 -> 9 -> 3 -> 7	 Probility: 1.8398511084274736E-10
Checked_Path : 1 -> 8 -> 3 -> 3 -> 3 -> 6 -> 7	 Probility: 2.86064324623979E-17
Checked_Path : 1 -> 8 -> 3 -> 3 -> 5 -> 6 -> 7	 Probility: 2.738465173192889E-10
Checked_Path : 1 -> 8 -> 3 -> 3 -> 6 -> 6 -> 7	 Probility: 2.86064324623979E-17
Checked_Path : 1 -> 8 -> 3 -> 3 -> 6 -> 7 -> 7	 Probility: 5.149157843231622E-14
Checked_Path : 1 -> 8 -> 3 -> 3 -> 6 -> 8 -> 7	 Probility: 1.172863730958314E-13
Checked_Path : 1 -> 8 -> 3 -> 3 -> 6 -> 9 -> 7	 Probility: 1.172863730958314E-13
Checked_Path : 1 -> 8 -> 3 -> 3 -> 8 -> 6 -> 7	 Probility: 1.0298315686463245E-13
Checked_Path : 1 -> 8 -> 3 -> 3 -> 9 -> 6 -> 7	 Probility: 1.0298315686463245E-13
Checked_Path : 1 -> 8 -> 3 -> 5 -> 3 -> 6 -> 7	 Probility: 8.295865414095392E-14
Checked_Path : 1 -> 8 -> 3 -> 5 -> 6 -> 6 -> 7	 Probility: 2.738465173192889E-10
Checked_Path : 1 -> 8 -> 3 -> 5 -> 6 -> 7 -> 7	 Probility: 4.9292373117472E-7
Checked_Path : 1 -> 8 -> 3 -> 5 -> 6 -> 8 -> 7	 Probility: 1.1227707210090843E-6
Checked_Path : 1 -> 8 -> 3 -> 5 -> 6 -> 9 -> 7	 Probility: 1.1227707210090843E-6
Checked_Path : 1 -> 8 -> 3 -> 5 -> 7 -> 6 -> 7	 Probility: 1.742131736960032E-10
Checked_Path : 1 -> 8 -> 3 -> 5 -> 8 -> 6 -> 7	 Probility: 1.4102971203962166E-10
Checked_Path : 1 -> 8 -> 3 -> 5 -> 9 -> 6 -> 7	 Probility: 2.405800970087663E-10
Checked_Path : 1 -> 8 -> 3 -> 6 -> 6 -> 6 -> 7	 Probility: 2.86064324623979E-17
Checked_Path : 1 -> 8 -> 3 -> 6 -> 6 -> 7 -> 7	 Probility: 5.149157843231622E-14
Checked_Path : 1 -> 8 -> 3 -> 6 -> 6 -> 8 -> 7	 Probility: 1.172863730958314E-13
Checked_Path : 1 -> 8 -> 3 -> 6 -> 6 -> 9 -> 7	 Probility: 1.172863730958314E-13
Checked_Path : 1 -> 8 -> 3 -> 6 -> 7 -> 3 -> 7	 Probility: 5.1491578432316226E-14
Checked_Path : 1 -> 8 -> 3 -> 6 -> 7 -> 6 -> 7	 Probility: 5.1491578432316226E-14
Checked_Path : 1 -> 8 -> 3 -> 6 -> 7 -> 8 -> 7	 Probility: 2.2656294510219137E-10
Checked_Path : 1 -> 8 -> 3 -> 6 -> 7 -> 9 -> 7	 Probility: 2.8835283922097084E-10
Checked_Path : 1 -> 8 -> 3 -> 6 -> 8 -> 3 -> 7	 Probility: 1.1728637309583142E-13
Checked_Path : 1 -> 8 -> 3 -> 6 -> 8 -> 6 -> 7	 Probility: 1.1728637309583142E-13
Checked_Path : 1 -> 8 -> 3 -> 6 -> 8 -> 9 -> 7	 Probility: 1.172863730958314E-9
Checked_Path : 1 -> 8 -> 3 -> 6 -> 9 -> 3 -> 7	 Probility: 1.1728637309583142E-13
Checked_Path : 1 -> 8 -> 3 -> 6 -> 9 -> 6 -> 7	 Probility: 1.1728637309583142E-13
Checked_Path : 1 -> 8 -> 3 -> 8 -> 3 -> 6 -> 7	 Probility: 1.0298315686463245E-13
Checked_Path : 1 -> 8 -> 3 -> 8 -> 6 -> 6 -> 7	 Probility: 1.0298315686463245E-13
Checked_Path : 1 -> 8 -> 3 -> 8 -> 6 -> 7 -> 7	 Probility: 1.8536968235633838E-10
Checked_Path : 1 -> 8 -> 3 -> 8 -> 6 -> 8 -> 7	 Probility: 4.22230943144993E-10
Checked_Path : 1 -> 8 -> 3 -> 8 -> 6 -> 9 -> 7	 Probility: 4.22230943144993E-10
Checked_Path : 1 -> 8 -> 3 -> 8 -> 9 -> 6 -> 7	 Probility: 1.0298315686463244E-9
Checked_Path : 1 -> 8 -> 3 -> 9 -> 3 -> 6 -> 7	 Probility: 1.0298315686463245E-13
Checked_Path : 1 -> 8 -> 3 -> 9 -> 6 -> 6 -> 7	 Probility: 1.0298315686463245E-13
Checked_Path : 1 -> 8 -> 3 -> 9 -> 6 -> 7 -> 7	 Probility: 1.8536968235633838E-10
Checked_Path : 1 -> 8 -> 3 -> 9 -> 6 -> 8 -> 7	 Probility: 4.22230943144993E-10
Checked_Path : 1 -> 8 -> 3 -> 9 -> 6 -> 9 -> 7	 Probility: 4.22230943144993E-10
Checked_Path : 1 -> 8 -> 6 -> 6 -> 7 -> 3 -> 7	 Probility: 5.1491578432316226E-14
Checked_Path : 1 -> 8 -> 6 -> 6 -> 8 -> 3 -> 7	 Probility: 1.1728637309583142E-13
Checked_Path : 1 -> 8 -> 6 -> 6 -> 9 -> 3 -> 7	 Probility: 1.1728637309583142E-13
Checked_Path : 1 -> 8 -> 6 -> 7 -> 3 -> 3 -> 7	 Probility: 5.1491578432316226E-14
Checked_Path : 1 -> 8 -> 6 -> 7 -> 3 -> 5 -> 7	 Probility: 1.4932557745371703E-10
Checked_Path : 1 -> 8 -> 6 -> 7 -> 3 -> 6 -> 7	 Probility: 5.1491578432316226E-14
Checked_Path : 1 -> 8 -> 6 -> 7 -> 3 -> 8 -> 7	 Probility: 1.8536968235633838E-10
Checked_Path : 1 -> 8 -> 6 -> 7 -> 3 -> 9 -> 7	 Probility: 1.8536968235633838E-10
Checked_Path : 1 -> 8 -> 6 -> 7 -> 8 -> 3 -> 7	 Probility: 2.265629451021914E-10
Checked_Path : 1 -> 8 -> 6 -> 7 -> 9 -> 3 -> 7	 Probility: 2.883528392209709E-10
Checked_Path : 1 -> 8 -> 6 -> 8 -> 3 -> 3 -> 7	 Probility: 1.1728637309583142E-13
Checked_Path : 1 -> 8 -> 6 -> 8 -> 3 -> 5 -> 7	 Probility: 3.4013048197791107E-10
Checked_Path : 1 -> 8 -> 6 -> 8 -> 3 -> 6 -> 7	 Probility: 1.1728637309583142E-13
Checked_Path : 1 -> 8 -> 6 -> 8 -> 3 -> 8 -> 7	 Probility: 4.2223094314499306E-10
Checked_Path : 1 -> 8 -> 6 -> 8 -> 3 -> 9 -> 7	 Probility: 4.2223094314499306E-10
Checked_Path : 1 -> 8 -> 6 -> 8 -> 9 -> 3 -> 7	 Probility: 1.172863730958314E-9
Checked_Path : 1 -> 8 -> 6 -> 9 -> 3 -> 3 -> 7	 Probility: 1.1728637309583142E-13
Checked_Path : 1 -> 8 -> 6 -> 9 -> 3 -> 5 -> 7	 Probility: 3.4013048197791107E-10
Checked_Path : 1 -> 8 -> 6 -> 9 -> 3 -> 6 -> 7	 Probility: 1.1728637309583142E-13
Checked_Path : 1 -> 8 -> 6 -> 9 -> 3 -> 8 -> 7	 Probility: 4.2223094314499306E-10
Checked_Path : 1 -> 8 -> 6 -> 9 -> 3 -> 9 -> 7	 Probility: 4.2223094314499306E-10
Checked_Path : 1 -> 8 -> 9 -> 3 -> 3 -> 6 -> 7	 Probility: 2.8606432462397903E-13
Checked_Path : 1 -> 8 -> 9 -> 3 -> 5 -> 6 -> 7	 Probility: 2.7384651731928888E-6
Checked_Path : 1 -> 8 -> 9 -> 3 -> 6 -> 6 -> 7	 Probility: 2.8606432462397903E-13
Checked_Path : 1 -> 8 -> 9 -> 3 -> 6 -> 7 -> 7	 Probility: 5.149157843231622E-10
Checked_Path : 1 -> 8 -> 9 -> 3 -> 6 -> 8 -> 7	 Probility: 1.172863730958314E-9
Checked_Path : 1 -> 8 -> 9 -> 3 -> 6 -> 9 -> 7	 Probility: 1.172863730958314E-9
Checked_Path : 1 -> 8 -> 9 -> 3 -> 8 -> 6 -> 7	 Probility: 1.0298315686463244E-9
Checked_Path : 1 -> 8 -> 9 -> 3 -> 9 -> 6 -> 7	 Probility: 1.0298315686463244E-9
Checked_Path : 1 -> 8 -> 9 -> 6 -> 7 -> 3 -> 7	 Probility: 5.149157843231622E-10
Checked_Path : 1 -> 8 -> 9 -> 6 -> 8 -> 3 -> 7	 Probility: 1.172863730958314E-9
Checked_Path : 1 -> 8 -> 9 -> 6 -> 9 -> 3 -> 7	 Probility: 1.172863730958314E-9
Checked_Path : 1 -> 9 -> 3 -> 3 -> 3 -> 6 -> 7	 Probility: 2.926005674736287E-17
Checked_Path : 1 -> 9 -> 3 -> 3 -> 5 -> 6 -> 7	 Probility: 2.8010359723682995E-10
Checked_Path : 1 -> 9 -> 3 -> 3 -> 6 -> 6 -> 7	 Probility: 2.926005674736287E-17
Checked_Path : 1 -> 9 -> 3 -> 3 -> 6 -> 7 -> 7	 Probility: 5.266810214525316E-14
Checked_Path : 1 -> 9 -> 3 -> 3 -> 6 -> 8 -> 7	 Probility: 1.1996623266418775E-13
Checked_Path : 1 -> 9 -> 3 -> 3 -> 6 -> 9 -> 7	 Probility: 1.1996623266418775E-13
Checked_Path : 1 -> 9 -> 3 -> 3 -> 8 -> 6 -> 7	 Probility: 1.053362042905063E-13
Checked_Path : 1 -> 9 -> 3 -> 3 -> 9 -> 6 -> 7	 Probility: 1.053362042905063E-13
Checked_Path : 1 -> 9 -> 3 -> 5 -> 3 -> 6 -> 7	 Probility: 8.48541645673523E-14
Checked_Path : 1 -> 9 -> 3 -> 5 -> 6 -> 6 -> 7	 Probility: 2.8010359723682995E-10
Checked_Path : 1 -> 9 -> 3 -> 5 -> 6 -> 7 -> 7	 Probility: 5.041864750262938E-7
Checked_Path : 1 -> 9 -> 3 -> 5 -> 6 -> 8 -> 7	 Probility: 1.1484247486710026E-6
Checked_Path : 1 -> 9 -> 3 -> 5 -> 6 -> 9 -> 7	 Probility: 1.1484247486710026E-6
Checked_Path : 1 -> 9 -> 3 -> 5 -> 7 -> 6 -> 7	 Probility: 1.7819374559143982E-10
Checked_Path : 1 -> 9 -> 3 -> 5 -> 8 -> 6 -> 7	 Probility: 1.4425207976449892E-10
Checked_Path : 1 -> 9 -> 3 -> 5 -> 9 -> 6 -> 7	 Probility: 2.4607707724532164E-10
Checked_Path : 1 -> 9 -> 3 -> 6 -> 6 -> 6 -> 7	 Probility: 2.926005674736287E-17
Checked_Path : 1 -> 9 -> 3 -> 6 -> 6 -> 7 -> 7	 Probility: 5.266810214525316E-14
Checked_Path : 1 -> 9 -> 3 -> 6 -> 6 -> 8 -> 7	 Probility: 1.1996623266418775E-13
Checked_Path : 1 -> 9 -> 3 -> 6 -> 6 -> 9 -> 7	 Probility: 1.1996623266418775E-13
Checked_Path : 1 -> 9 -> 3 -> 6 -> 7 -> 3 -> 7	 Probility: 5.266810214525315E-14
Checked_Path : 1 -> 9 -> 3 -> 6 -> 7 -> 6 -> 7	 Probility: 5.266810214525315E-14
Checked_Path : 1 -> 9 -> 3 -> 6 -> 7 -> 8 -> 7	 Probility: 2.3173964943911386E-10
Checked_Path : 1 -> 9 -> 3 -> 6 -> 7 -> 9 -> 7	 Probility: 2.9494137201341765E-10
Checked_Path : 1 -> 9 -> 3 -> 6 -> 8 -> 3 -> 7	 Probility: 1.1996623266418773E-13
Checked_Path : 1 -> 9 -> 3 -> 6 -> 8 -> 6 -> 7	 Probility: 1.1996623266418773E-13
Checked_Path : 1 -> 9 -> 3 -> 6 -> 8 -> 9 -> 7	 Probility: 1.1996623266418773E-9
Checked_Path : 1 -> 9 -> 3 -> 6 -> 9 -> 3 -> 7	 Probility: 1.1996623266418773E-13
Checked_Path : 1 -> 9 -> 3 -> 6 -> 9 -> 6 -> 7	 Probility: 1.1996623266418773E-13
Checked_Path : 1 -> 9 -> 3 -> 8 -> 3 -> 6 -> 7	 Probility: 1.053362042905063E-13
Checked_Path : 1 -> 9 -> 3 -> 8 -> 6 -> 6 -> 7	 Probility: 1.053362042905063E-13
